"Name","Agent","Stopped","State","Notes","User","Tags","Created","Runtime","Sweep","base_features","batch_size","conv_activation","data_dir","dense_activation","dropout","early_terminate.min_iter","early_terminate.type","filter_size","img_size","in_channels","include_batchnorm","input_size","lr","max_epochs","method","metric.goal","metric.name","num_classes","num_dense","num_layers","num_workers","padding","parameters.base_featuress","parameters.batch_sizes","parameters.conv_activations","parameters.data_dir","parameters.dense_activations","parameters.dropouts","parameters.filter_sizes","parameters.img_size","parameters.in_channels","parameters.include_batchnorms","parameters.input_size","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.max_epochs","parameters.num_classes","parameters.num_denses","parameters.num_layers","parameters.num_workers","parameters.padding","parameters.pooling_k","parameters.strategys","parameters.stride","parameters.use_augmentations","pooling_k","program","strategy","stride","use_augmentation","epoch","train_accuracy","train_f1_class_cardboard","train_f1_class_glass","train_f1_class_metal","train_f1_class_paper","train_f1_class_plastic","train_f1_class_trash","train_loss_epoch","train_loss_step","train_precision_class_cardboard","train_precision_class_glass","train_precision_class_metal","train_precision_class_paper","train_precision_class_plastic","train_precision_class_trash","train_recall_class_cardboard","train_recall_class_glass","train_recall_class_metal","train_recall_class_paper","train_recall_class_plastic","train_recall_class_trash","trainer/global_step","val_accuracy","val_f1_class_cardboard","val_f1_class_glass","val_f1_class_metal","val_f1_class_paper","val_f1_class_plastic","val_f1_class_trash","val_loss","val_precision_class_cardboard","val_precision_class_glass","val_precision_class_metal","val_precision_class_paper","val_precision_class_plastic","val_precision_class_trash","val_recall_class_cardboard","val_recall_class_glass","val_recall_class_metal","val_recall_class_paper","val_recall_class_plastic","val_recall_class_trash"
"iconic-sweep-74","","true","finished","-","","","2025-12-13T13:36:11.000Z","118","xhtpjq4s","64","64","mish","data","silu","0.2","","","5","128","3","false","128","0.002633246597351795","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","9","0.23589955270290375","0","0","0","0.38174551725387573","0","0","1.7291151285171509","1.7615306377410889","0","0","0","0.23589955270290375","0","0","0","0","0","1","0","0","379","0.23638343811035156","0","0","0","0.38237884640693665","0","0","1.7295279502868652","0","0","0","0.23638343811035156","0","0","0","0","0","1","0","0"
"wandering-sweep-73","","true","crashed","-","","","2025-12-13T13:35:11.000Z","54","xhtpjq4s","32","64","silu","data","mish","0.3","","","5","128","3","false","128","0.00034001418993887005","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","8","0.662000834941864","0.7777777910232544","0.623781681060791","0.5584415793418884","0.7697479128837585","0.5981734991073608","0.49166667461395264","0.9278618097305298","0.7237313389778137","0.788203775882721","0.5882353186607361","0.5672823190689087","0.7423014640808105","0.6374695897102356","0.561904788017273","0.767624020576477","0.6639004349708557","0.549872100353241","0.7993019223213196","0.5634408593177795","0.43703705072402954","329","0.6361655592918396","0.7957746386528015","0.5533141493797302","0.4765957593917846","0.7181817889213562","0.6433915495872498","0.4961240291595459","0.9639211297035216","0.7957746386528015","0.5853658318519592","0.6222222447395325","0.7085201740264893","0.5758928656578064","0.4266666769981384","0.7957746386528015","0.5245901346206665","0.38620689511299133","0.7281106114387512","0.7288135886192322","0.5925925970077515"
"fine-sweep-72","","true","crashed","-","","","2025-12-13T13:34:11.000Z","54","xhtpjq4s","32","64","mish","data","gelu","0.2","","","5","128","3","false","128","0.0003129693359618639","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","8","0.627007007598877","0.7682119011878967","0.5890279412269592","0.5270270109176636","0.7283236980438232","0.5568181872367859","0.3948497772216797","1.0048645734786987","0.7278739809989929","0.7795698642730713","0.5493716597557068","0.5587392449378967","0.6912225484848022","0.5903614163398743","0.4693877696990967","0.7571801543235779","0.634854793548584","0.4987212419509888","0.7696335315704346","0.5268816947937012","0.34074074029922485","309","0.5468409657478333","0.6743515729904175","0.5107296109199524","0.4416666626930237","0.6440678238868713","0.5338345766067505","0.34355828166007996","1.1887595653533936","0.5707316994667053","0.4204947054386139","0.557894766330719","0.8321167826652527","0.7977527976036072","0.2568807303905487","0.8239436745643616","0.6502732038497925","0.3655172288417816","0.5253456234931946","0.4011299312114715","0.5185185074806213"
"peachy-sweep-71","","true","crashed","-","","","2025-12-13T13:32:09.000Z","114","xhtpjq4s","64","64","mish","data","gelu","0.2","","","5","128","3","true","128","0.001489975330687958","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","8","0.7344586253166199","0.8422424793243408","0.6881496906280518","0.6452476382255554","0.8475452065467834","0.6878306865692139","0.52173912525177","0.6940011382102966","0.4318486750125885","0.8411458134651184","0.6895833611488342","0.6769663095474243","0.8367347121238708","0.6770833134651184","0.5106382966041565","0.8433420658111572","0.6867219805717468","0.616368293762207","0.8586387634277344","0.698924720287323","0.5333333611488342","339","0.42047929763793945","0.5603864789009094","0.24590164422988892","0.4761904776096344","0.4907834231853485","0.22727273404598236","0.1515151560306549","2.1635117530822754","0.892307698726654","0.49180328845977783","0.6395348906517029","0.3271889388561249","0.5813953280448914","0.4166666567325592","0.4084506928920746","0.16393442451953888","0.3793103396892547","0.981566846370697","0.14124293625354767","0.09259258955717088"
"lemon-sweep-70","","true","killed","-","","","2025-12-13T13:27:55.000Z","251","xhtpjq4s","64","32","mish","data","mish","0.4","","","5","128","3","true","128","0.0003595889600406179","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","18","0.8839028477668762","0.9300518035888672","0.870103120803833","0.8501291871070862","0.9352890253067015","0.8537117838859558","0.779026210308075","0.3219030201435089","0.2510027587413788","0.922879159450531","0.8647540807723999","0.8590078353881836","0.9249146580696106","0.8669623136520386","0.7878788113594055","0.937336802482605","0.8755186796188354","0.8414322137832642","0.9458987712860109","0.8408601880073547","0.770370364189148","1443","0.7037037014961243","0.8403908610343933","0.6542056202888489","0.5177664756774902","0.7686832547187805","0.672897219657898","0.578125","1.0206875801086426","0.7818182110786438","0.760869562625885","0.9807692170143129","0.626086950302124","0.75","0.5","0.908450722694397","0.5737704634666443","0.35172414779663086","0.9953917264938354","0.6101694703102112","0.6851851940155029"
"confused-sweep-69","","false","finished","-","","","2025-12-13T13:26:07.000Z","103","xhtpjq4s","32","64","mish","data","gelu","0.2","","","3","128","3","true","128","0.0014026938319796466","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","19","0.8987237811088562","0.930718958377838","0.8692945837974548","0.8946015238761902","0.9413823485374452","0.8705882430076599","0.8424908518791199","0.28421592712402344","0.2950851619243622","0.9319371581077576","0.8692945837974548","0.8992248177528381","0.9438596367836","0.8659574389457703","0.8333333134651184","0.9295039176940918","0.8692945837974548","0.8900255560874939","0.9389179944992064","0.875268816947937","0.8518518805503845","759","0.8649237751960754","0.9051094651222228","0.8515406250953674","0.7987987995147705","0.9267139434814452","0.8571428656578064","0.7924528121948242","0.36773157119750977","0.939393937587738","0.8735632300376892","0.707446813583374","0.9514563083648682","0.8855421543121338","0.807692289352417","0.8732394576072693","0.8306010961532593","0.917241394519806","0.9032257795333862","0.8305084705352783","0.7777777910232544"
"fearless-sweep-68","","true","finished","-","","","2025-12-13T13:24:45.000Z","79","xhtpjq4s","64","64","mish","data","silu","0.3","","","3","128","3","false","128","0.0005076233105163174","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","8","0.6253602504730225","0.7549669146537781","0.5829145908355713","0.5326633453369141","0.7086482048034668","0.5930880904197693","0.3928571343421936","1.0249509811401367","0.855779230594635","0.7661290168762207","0.5653021335601807","0.5234568119049072","0.6828479170799255","0.6157407164573669","0.49438202381134033","0.7441253066062927","0.6016597747802734","0.5421994924545288","0.7364746928215027","0.5720430016517639","0.32592591643333435","339","0.5098039507865906","0.7310924530029297","0.45890411734580994","0.45538461208343506","0.4038461446762085","0.5384615659713745","0.4742268025875091","1.2879095077514648","0.90625","0.6146789193153381","0.41111111640930176","0.6631578803062439","0.3898734152317047","0.5348837375640869","0.6126760840415955","0.36612021923065186","0.5103448033332825","0.29032257199287415","0.8700565099716187","0.42592594027519226"
"easy-sweep-67","","false","finished","-","","","2025-12-13T13:23:11.000Z","88","xhtpjq4s","32","64","mish","data","gelu","0.2","","","3","128","3","false","128","0.00038551990723167034","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.9250720739364624","0.9511228799819946","0.9162358045578004","0.9201520681381226","0.944153606891632","0.8907923102378845","0.9358490705490112","0.20743869245052335","0.16772422194480896","0.96256685256958","0.9134020805358888","0.91206032037735","0.944153606891632","0.8869935870170593","0.9538461565971376","0.939947783946991","0.9190871119499208","0.928388774394989","0.944153606891632","0.8946236371994019","0.9185185432434082","759","0.8006535768508911","0.8482490181922913","0.7402597665786743","0.8075709939002991","0.881118893623352","0.7708333134651184","0.6666666865348816","0.6906561851501465","0.947826087474823","0.9120000004768372","0.7441860437393188","0.8915094137191772","0.7149758338928223","0.540229856967926","0.7676056623458862","0.6229507923126221","0.882758617401123","0.8709677457809448","0.8361582159996033","0.8703703880310059"
"clear-sweep-66","","true","failed","-","","","2025-12-13T13:22:09.000Z","56","xhtpjq4s","64","64","silu","data","silu","0.2","","","3","128","3","true","128","0.0011271229219291048","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","10","0.6714697480201721","0.7814569473266602","0.5748987793922424","0.597640872001648","0.821692705154419","0.6064073443412781","0.4521072804927826","0.8649468421936035","0.8050975203514099","0.7930107712745667","0.5612648129463196","0.6129032373428345","0.7763975262641907","0.6479217410087585","0.4682539701461792","0.770235002040863","0.589211642742157","0.5831202268600464","0.8726003766059875","0.5698924660682678","0.43703705072402954","399","0.6034858226776123","0.7971529960632324","0.5253863334655762","0.5072463750839233","0.639053225517273","0.6223404407501221","0.5","1.021041750907898","0.8057553768157959","0.4407407343387604","0.5343511700630188","0.8925619721412659","0.5879396796226501","0.48275861144065857","0.7887324094772339","0.6502732038497925","0.48275861144065857","0.4976958632469177","0.6610169410705566","0.5185185074806213"
"effortless-sweep-65","","true","crashed","-","","","2025-12-13T13:21:09.000Z","53","xhtpjq4s","32","64","mish","data","gelu","0.3","","","3","128","3","true","128","0.0018738882765054392","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","true","13","0.5356113910675049","0.7251309156417847","0.41788142919540405","0.4201680719852447","0.6274510025978088","0.54096519947052","0.2881355881690979","1.198536396026611","1.0127712488174438","0.7270340919494629","0.3930530250072479","0.46439629793167114","0.5898617506027222","0.565727710723877","0.3366336524486542","0.7232375741004944","0.44605809450149536","0.38363170623779297","0.6701570749282837","0.5182795524597168","0.2518518567085266","509","0.4793028235435486","0.6638298034667969","0.4035874307155609","0.2539682686328888","0.6129032373428345","0.3924528360366822","0.3496503531932831","1.2645244598388672","0.8387096524238586","0.34220531582832336","0.5454545617103577","0.5014662742614746","0.5909090638160706","0.2808988690376282","0.5492957830429077","0.49180328845977783","0.16551724076271057","0.7880184054374695","0.29378530383110046","0.46296295523643494"
"earthy-sweep-64","","true","finished","-","","","2025-12-13T13:20:13.000Z","53","xhtpjq4s","64","32","mish","data","mish","0.3","","","3","128","3","true","128","0.0005539659942636374","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","7","0.6023054718971252","0.7672301530838013","0.4610655605792999","0.4829467833042145","0.72138911485672","0.5984252095222473","0.3839285671710968","1.0726218223571775","0.9508301615715028","0.7642487287521362","0.4554655849933624","0.5175438523292542","0.6585014462471008","0.6273584961891174","0.483146071434021","0.770235002040863","0.46680498123168945","0.4526854157447815","0.7975566983222961","0.5720430016517639","0.3185185194015503","607","0.4694989025592804","0.7509578466415405","0.3784946203231811","0.22340425848960876","0.47457626461982727","0.543021023273468","0.2307692319154739","1.294666051864624","0.8235294222831726","0.3120567500591278","0.4883720874786377","0.8974359035491943","0.41040462255477905","0.23999999463558197","0.6901408433914185","0.48087432980537415","0.14482758939266205","0.32258063554763794","0.8022598624229431","0.2222222238779068"
"gallant-sweep-63","","false","finished","-","","","2025-12-13T13:15:08.000Z","300","xhtpjq4s","64","16","mish","data","mish","0.2","","","5","128","3","true","128","0.00012992852427180207","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.9822972416877748","0.9882352948188782","0.9833679795265198","0.973180055618286","0.9860627055168152","0.983922839164734","0.966292142868042","0.061801470816135406","0.017222614958882332","0.9895287752151488","0.9854166507720948","0.9719387888908386","0.9843478202819824","0.9807692170143129","0.9772727489471436","0.9869451522827148","0.9813277721405028","0.9744245409965516","0.9877836108207704","0.9870967864990234","0.9555555582046508","3039","0.929193913936615","0.9677419066429138","0.9295774698257446","0.9103448390960692","0.9389671087265016","0.9066666960716248","0.9189189076423644","0.2870842218399048","0.985401451587677","0.959302306175232","0.9103448390960692","0.9569377899169922","0.8585858345031738","0.8947368264198303","0.9507042169570924","0.9016393423080444","0.9103448390960692","0.921658992767334","0.9604519605636596","0.9444444179534912"
"comfy-sweep-62","","true","finished","-","","","2025-12-13T13:13:10.000Z","115","xhtpjq4s","64","64","mish","data","gelu","0.2","","","5","128","3","false","128","0.0005593893464225598","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","9","0.4112803637981415","0.6247086524963379","0.3211822807788849","0.1463414579629898","0.4929671883583069","0.39077669382095337","0","1.4482871294021606","1.481648564338684","0.5642105340957642","0.3058161437511444","0.27464789152145386","0.4000000059604645","0.4484679698944092","0","0.6997389197349548","0.3381742835044861","0.09974424540996552","0.6422338485717773","0.34623655676841736","0","379","0.4825707972049713","0.6760563254356384","0.37362638115882874","0.2469135820865631","0.6011342406272888","0.49723756313323975","0","1.374670386314392","0.6760563254356384","0.37569060921669006","0.30612245202064514","0.5096153616905212","0.4864864945411682","0","0.6760563254356384","0.3715847134590149","0.2068965584039688","0.7327188849449158","0.508474588394165","0"
"hearty-sweep-61","","true","finished","-","","","2025-12-13T13:11:13.000Z","113","xhtpjq4s","64","64","gelu","data","silu","0.3","","","3","128","3","false","128","0.00030738610038459147","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","15","0.7525730729103088","0.826845645904541","0.6940451860427856","0.7024128437042236","0.8452578783035278","0.692307710647583","0.6901960968971252","0.6866744160652161","0.6734095811843872","0.8508287072181702","0.6869918704032898","0.7380281686782837","0.8076311349868774","0.6878980994224548","0.7333333492279053","0.8041775226593018","0.7012448310852051","0.6700767278671265","0.886561930179596","0.6967741847038269","0.6518518328666687","599","0.26143792271614075","0.34411385655403137","0.07216494530439377","0.3009708821773529","0.07377049326896667","0.3085714280605316","0.17391304671764374","3.3176305294036865","0.21077655255794525","0.6363636255264282","0.5081967115402222","0.3333333432674408","0.31213873624801636","0.4000000059604645","0.9366196990013124","0.0382513664662838","0.2137930989265442","0.04147465527057648","0.3050847351551056","0.1111111119389534"
